episode,env_return,steps,epsilon
100,3.0,121,0.7625
101,0.0,32,0.760125
102,1.0,96,0.75775
103,3.0,113,0.755375
104,1.0,117,0.753
105,1.0,70,0.750625
106,3.0,53,0.7482500000000001
107,3.0,71,0.7458750000000001
108,2.0,200,0.7435
109,-1.0,47,0.741125
110,3.0,139,0.73875
111,1.0,50,0.736375
112,1.0,64,0.734
113,3.0,147,0.731625
114,3.0,58,0.72925
115,0.0,49,0.726875
116,0.0,53,0.7245
117,0.0,27,0.722125
118,1.0,54,0.71975
119,3.0,48,0.7173750000000001
120,1.0,86,0.7150000000000001
121,3.0,142,0.7126250000000001
122,1.0,139,0.71025
123,3.0,113,0.707875
124,3.0,142,0.7055
125,3.0,53,0.703125
126,3.0,31,0.70075
127,1.0,48,0.698375
128,0.0,21,0.696
129,3.0,65,0.6936249999999999
130,3.0,75,0.69125
131,3.0,44,0.688875
132,3.0,99,0.6865
133,3.0,109,0.684125
134,3.0,69,0.6817500000000001
135,3.0,56,0.6793750000000001
136,3.0,65,0.677
137,3.0,138,0.674625
138,3.0,70,0.67225
139,3.0,86,0.669875
140,3.0,36,0.6675
141,3.0,134,0.665125
142,1.0,123,0.66275
143,3.0,41,0.660375
144,3.0,56,0.658
145,3.0,37,0.655625
146,1.0,99,0.65325
147,3.0,46,0.6508750000000001
148,1.0,126,0.6485000000000001
149,3.0,111,0.6461250000000001
150,3.0,46,0.64375
151,3.0,81,0.641375
152,2.0,200,0.639
153,1.0,63,0.636625
154,3.0,35,0.63425
155,3.0,69,0.631875
156,3.0,48,0.6295
157,3.0,35,0.6271249999999999
158,3.0,47,0.62475
159,1.0,40,0.622375
160,3.0,66,0.62
161,3.0,54,0.617625
162,3.0,71,0.6152500000000001
163,3.0,157,0.6128750000000001
164,3.0,81,0.6105
165,3.0,51,0.608125
166,3.0,35,0.60575
167,3.0,48,0.603375
168,3.0,63,0.601
169,3.0,51,0.598625
170,3.0,39,0.59625
171,3.0,49,0.593875
172,3.0,67,0.5915
173,3.0,47,0.589125
174,3.0,41,0.58675
175,3.0,33,0.5843750000000001
176,3.0,31,0.5820000000000001
177,3.0,47,0.5796250000000001
178,3.0,47,0.57725
179,3.0,40,0.574875
180,3.0,57,0.5725
181,3.0,36,0.570125
182,3.0,50,0.56775
183,3.0,44,0.565375
184,3.0,41,0.563
185,3.0,88,0.5606249999999999
186,1.0,50,0.55825
187,3.0,74,0.555875
188,3.0,27,0.5535000000000001
189,3.0,44,0.5511250000000001
190,3.0,39,0.5487500000000001
191,1.0,51,0.546375
192,3.0,49,0.544
193,0.0,15,0.541625
194,3.0,57,0.53925
195,3.0,43,0.536875
196,3.0,42,0.5345
197,3.0,47,0.532125
198,3.0,58,0.5297499999999999
199,3.0,30,0.527375
200,0.0,11,0.525
201,3.0,29,0.5226250000000001
202,-1.0,18,0.5202500000000001
203,3.0,33,0.5178750000000001
204,3.0,58,0.5155000000000001
205,3.0,87,0.513125
206,3.0,51,0.51075
207,3.0,64,0.508375
208,1.0,42,0.506
209,2.0,200,0.503625
210,3.0,69,0.50125
211,3.0,48,0.49887500000000007
212,3.0,99,0.49650000000000005
213,3.0,30,0.49412500000000004
214,3.0,52,0.49175
215,0.0,18,0.489375
216,1.0,58,0.487
217,3.0,56,0.4846250000000001
218,3.0,36,0.48224999999999996
219,3.0,36,0.47987500000000005
220,3.0,53,0.47750000000000004
221,3.0,48,0.475125
222,3.0,59,0.47275
223,3.0,42,0.470375
224,3.0,36,0.46799999999999997
225,3.0,48,0.46562500000000007
226,3.0,46,0.46325000000000005
227,3.0,26,0.46087500000000003
228,3.0,26,0.4585
229,3.0,35,0.456125
230,3.0,44,0.4537500000000001
231,3.0,44,0.45137499999999997
232,3.0,37,0.44900000000000007
233,3.0,39,0.44662500000000005
234,3.0,37,0.44425000000000003
235,3.0,40,0.441875
236,3.0,28,0.4395
237,1.0,25,0.437125
238,3.0,66,0.4347500000000001
239,3.0,40,0.43237499999999995
240,1.0,15,0.43000000000000005
241,1.0,28,0.42762500000000003
242,3.0,48,0.42525
243,3.0,32,0.422875
244,3.0,45,0.4205
245,1.0,35,0.41812499999999997
246,3.0,46,0.41575000000000006
247,3.0,47,0.41337499999999994
248,3.0,55,0.41100000000000003
249,1.0,34,0.408625
250,3.0,51,0.40625
251,1.0,27,0.4038750000000001
252,1.0,35,0.4015000000000001
253,1.0,29,0.39912500000000006
254,0.0,16,0.39675000000000005
255,3.0,105,0.39437500000000003
256,3.0,21,0.392
257,3.0,18,0.3896250000000001
258,1.0,32,0.38725
259,3.0,29,0.3848750000000001
260,3.0,32,0.38250000000000006
261,3.0,29,0.38012500000000005
262,1.0,138,0.37775000000000003
263,3.0,41,0.375375
264,3.0,27,0.373
265,3.0,48,0.3706250000000001
266,3.0,21,0.36824999999999997
267,3.0,34,0.36587500000000006
268,3.0,24,0.36350000000000005
269,3.0,23,0.36112500000000003
270,3.0,39,0.35875
271,3.0,22,0.356375
272,3.0,29,0.354
273,3.0,29,0.3516250000000001
274,3.0,42,0.34924999999999995
275,3.0,30,0.34687500000000004
276,3.0,46,0.34450000000000003
277,1.0,47,0.342125
278,0.0,11,0.3397500000000001
279,3.0,38,0.337375
280,3.0,32,0.3350000000000001
281,3.0,26,0.33262500000000006
282,3.0,34,0.33025000000000004
283,1.0,29,0.327875
284,3.0,26,0.3255
285,1.0,40,0.323125
286,3.0,22,0.3207500000000001
287,3.0,20,0.31837499999999996
288,3.0,116,0.31600000000000006
289,3.0,32,0.31362500000000004
290,3.0,25,0.31125
291,3.0,32,0.308875
292,3.0,24,0.3065
293,3.0,22,0.304125
294,3.0,59,0.3017500000000001
295,3.0,21,0.29937499999999995
296,3.0,24,0.29700000000000004
297,3.0,29,0.294625
298,3.0,22,0.29225
299,0.0,16,0.289875
300,1.0,27,0.2875000000000001
301,3.0,28,0.2851250000000001
302,3.0,28,0.28275000000000006
303,3.0,20,0.28037500000000004
304,3.0,26,0.278
305,3.0,35,0.2756250000000001
306,1.0,32,0.27325
307,3.0,62,0.2708750000000001
308,3.0,49,0.26850000000000007
309,3.0,89,0.26612500000000006
310,1.0,26,0.26375000000000004
311,2.0,200,0.261375
312,3.0,59,0.259
313,1.0,38,0.2566250000000001
314,3.0,180,0.25425
315,3.0,122,0.25187500000000007
316,3.0,106,0.24950000000000006
317,3.0,42,0.24712500000000004
318,3.0,57,0.24475000000000002
319,3.0,106,0.242375
320,3.0,36,0.24
321,3.0,46,0.2376250000000001
322,3.0,26,0.23524999999999996
323,3.0,23,0.23287500000000005
324,3.0,33,0.23050000000000004
325,3.0,28,0.22812500000000002
326,2.0,22,0.22575000000000012
327,3.0,44,0.223375
328,3.0,23,0.22100000000000009
329,3.0,37,0.21862500000000007
330,3.0,26,0.21625000000000005
331,3.0,18,0.21387500000000004
332,3.0,25,0.21150000000000002
333,3.0,30,0.209125
334,3.0,20,0.2067500000000001
335,3.0,18,0.20437499999999997
336,3.0,33,0.20200000000000007
337,3.0,18,0.19962500000000005
338,3.0,21,0.19725000000000004
339,3.0,24,0.19487500000000002
340,3.0,23,0.1925
341,3.0,28,0.190125
342,3.0,29,0.18775000000000008
343,3.0,18,0.18537499999999996
344,3.0,24,0.18300000000000005
345,3.0,23,0.18062500000000004
346,3.0,26,0.17825000000000002
347,3.0,20,0.175875
348,3.0,24,0.1735
349,3.0,26,0.17112499999999997
350,3.0,24,0.16875000000000007
351,3.0,22,0.16637500000000005
352,3.0,21,0.16400000000000003
353,3.0,22,0.16162500000000013
354,3.0,20,0.15925
355,3.0,24,0.1568750000000001
356,3.0,20,0.15450000000000008
357,3.0,26,0.15212500000000007
358,1.0,18,0.14975000000000005
359,3.0,69,0.14737500000000003
360,1.0,120,0.14500000000000002
361,2.0,200,0.1426250000000001
362,2.0,200,0.14024999999999999
363,2.0,200,0.13787500000000008
364,2.0,200,0.13550000000000006
365,2.0,200,0.13312500000000005
366,3.0,132,0.13075000000000003
367,1.0,50,0.12837500000000002
368,3.0,62,0.126
369,3.0,46,0.1236250000000001
370,1.0,22,0.12124999999999997
371,3.0,32,0.11887500000000006
372,3.0,29,0.11650000000000005
373,3.0,84,0.11412500000000003
374,3.0,60,0.11175000000000002
375,3.0,67,0.109375
376,3.0,75,0.1070000000000001
377,3.0,32,0.10462500000000008
378,3.0,24,0.10225000000000006
379,3.0,22,0.09987500000000005
380,3.0,27,0.09750000000000003
381,3.0,25,0.09512500000000002
382,3.0,24,0.09275000000000011
383,3.0,27,0.09037499999999998
384,3.0,26,0.08800000000000008
385,3.0,18,0.08562500000000006
386,3.0,22,0.08325000000000005
387,3.0,24,0.08087500000000003
388,3.0,18,0.07850000000000001
389,3.0,18,0.076125
390,3.0,21,0.0737500000000001
391,3.0,18,0.07137499999999997
392,3.0,20,0.06900000000000006
393,3.0,18,0.06662500000000005
394,3.0,23,0.06425000000000003
395,3.0,18,0.06187500000000001
396,3.0,19,0.0595
397,3.0,18,0.05712499999999998
398,3.0,18,0.054750000000000076
399,3.0,18,0.05237499999999995
400,3.0,23,0.050000000000000044
401,3.0,18,0.050000000000000044
402,3.0,20,0.050000000000000044
403,3.0,20,0.050000000000000044
404,3.0,18,0.050000000000000044
405,3.0,20,0.050000000000000044
406,1.0,16,0.050000000000000044
407,1.0,113,0.050000000000000044
408,3.0,114,0.050000000000000044
409,3.0,23,0.050000000000000044
410,3.0,20,0.050000000000000044
411,3.0,20,0.050000000000000044
412,3.0,18,0.050000000000000044
413,3.0,21,0.050000000000000044
414,3.0,20,0.050000000000000044
415,3.0,18,0.050000000000000044
416,3.0,20,0.050000000000000044
417,3.0,18,0.050000000000000044
418,3.0,20,0.050000000000000044
419,3.0,18,0.050000000000000044
420,3.0,18,0.050000000000000044
421,3.0,20,0.050000000000000044
422,3.0,18,0.050000000000000044
423,1.0,21,0.050000000000000044
424,3.0,22,0.050000000000000044
425,3.0,18,0.050000000000000044
426,3.0,18,0.050000000000000044
427,3.0,18,0.050000000000000044
428,3.0,24,0.050000000000000044
429,3.0,21,0.050000000000000044
430,3.0,18,0.050000000000000044
431,3.0,18,0.050000000000000044
432,3.0,18,0.050000000000000044
433,3.0,20,0.050000000000000044
434,3.0,22,0.050000000000000044
435,3.0,20,0.050000000000000044
436,3.0,20,0.050000000000000044
437,3.0,18,0.050000000000000044
438,3.0,18,0.050000000000000044
439,3.0,18,0.050000000000000044
440,3.0,18,0.050000000000000044
441,3.0,20,0.050000000000000044
442,3.0,18,0.050000000000000044
443,3.0,22,0.050000000000000044
444,3.0,18,0.050000000000000044
445,3.0,19,0.050000000000000044
446,3.0,22,0.050000000000000044
447,1.0,18,0.050000000000000044
448,3.0,131,0.050000000000000044
449,3.0,18,0.050000000000000044
450,3.0,18,0.050000000000000044
451,3.0,18,0.050000000000000044
452,2.0,22,0.050000000000000044
453,3.0,19,0.050000000000000044
454,3.0,21,0.050000000000000044
455,3.0,18,0.050000000000000044
456,3.0,18,0.050000000000000044
457,3.0,18,0.050000000000000044
458,3.0,18,0.050000000000000044
459,3.0,20,0.050000000000000044
460,1.0,15,0.050000000000000044
461,3.0,37,0.050000000000000044
462,3.0,56,0.050000000000000044
463,3.0,161,0.050000000000000044
464,3.0,18,0.050000000000000044
465,3.0,20,0.050000000000000044
466,3.0,22,0.050000000000000044
467,3.0,18,0.050000000000000044
468,3.0,18,0.050000000000000044
469,3.0,18,0.050000000000000044
470,3.0,18,0.050000000000000044
471,3.0,18,0.050000000000000044
472,3.0,22,0.050000000000000044
473,3.0,22,0.050000000000000044
474,3.0,18,0.050000000000000044
475,3.0,18,0.050000000000000044
476,3.0,20,0.050000000000000044
477,3.0,18,0.050000000000000044
478,3.0,20,0.050000000000000044
479,3.0,18,0.050000000000000044
480,3.0,22,0.050000000000000044
481,3.0,18,0.050000000000000044
482,3.0,18,0.050000000000000044
483,3.0,18,0.050000000000000044
484,3.0,18,0.050000000000000044
485,3.0,20,0.050000000000000044
486,3.0,20,0.050000000000000044
487,3.0,18,0.050000000000000044
488,3.0,18,0.050000000000000044
489,3.0,39,0.050000000000000044
490,3.0,18,0.050000000000000044
491,3.0,22,0.050000000000000044
492,3.0,18,0.050000000000000044
493,3.0,23,0.050000000000000044
494,3.0,20,0.050000000000000044
495,3.0,20,0.050000000000000044
496,3.0,20,0.050000000000000044
497,3.0,18,0.050000000000000044
498,1.0,17,0.050000000000000044
499,3.0,20,0.050000000000000044
500,3.0,18,0.050000000000000044
501,3.0,20,0.050000000000000044
502,3.0,19,0.050000000000000044
503,3.0,26,0.050000000000000044
504,3.0,18,0.050000000000000044
505,3.0,22,0.050000000000000044
506,3.0,18,0.050000000000000044
507,3.0,20,0.050000000000000044
508,3.0,18,0.050000000000000044
509,3.0,20,0.050000000000000044
510,3.0,18,0.050000000000000044
511,3.0,20,0.050000000000000044
512,3.0,18,0.050000000000000044
513,3.0,18,0.050000000000000044
514,3.0,20,0.050000000000000044
515,3.0,20,0.050000000000000044
516,3.0,18,0.050000000000000044
517,3.0,18,0.050000000000000044
518,2.0,18,0.050000000000000044
519,3.0,18,0.050000000000000044
520,3.0,18,0.050000000000000044
521,3.0,18,0.050000000000000044
522,3.0,21,0.050000000000000044
523,3.0,20,0.050000000000000044
524,3.0,18,0.050000000000000044
525,3.0,18,0.050000000000000044
526,3.0,20,0.050000000000000044
527,3.0,19,0.050000000000000044
528,3.0,25,0.050000000000000044
529,3.0,18,0.050000000000000044
530,1.0,16,0.050000000000000044
531,1.0,23,0.050000000000000044
532,3.0,37,0.050000000000000044
533,3.0,22,0.050000000000000044
534,3.0,20,0.050000000000000044
535,3.0,32,0.050000000000000044
536,3.0,18,0.050000000000000044
537,3.0,19,0.050000000000000044
538,3.0,18,0.050000000000000044
539,3.0,18,0.050000000000000044
540,3.0,18,0.050000000000000044
541,3.0,22,0.050000000000000044
542,3.0,20,0.050000000000000044
543,3.0,18,0.050000000000000044
544,1.0,17,0.050000000000000044
545,3.0,20,0.050000000000000044
546,3.0,18,0.050000000000000044
547,3.0,20,0.050000000000000044
548,3.0,18,0.050000000000000044
549,3.0,18,0.050000000000000044
550,3.0,18,0.050000000000000044
551,3.0,22,0.050000000000000044
552,3.0,22,0.050000000000000044
553,3.0,19,0.050000000000000044
554,3.0,22,0.050000000000000044
555,3.0,20,0.050000000000000044
556,3.0,21,0.050000000000000044
557,3.0,18,0.050000000000000044
558,3.0,18,0.050000000000000044
559,3.0,20,0.050000000000000044
560,3.0,18,0.050000000000000044
561,3.0,22,0.050000000000000044
562,3.0,20,0.050000000000000044
563,3.0,18,0.050000000000000044
564,3.0,20,0.050000000000000044
565,3.0,18,0.050000000000000044
566,3.0,18,0.050000000000000044
567,3.0,20,0.050000000000000044
568,3.0,22,0.050000000000000044
569,3.0,20,0.050000000000000044
570,3.0,18,0.050000000000000044
571,3.0,18,0.050000000000000044
572,3.0,20,0.050000000000000044
573,3.0,18,0.050000000000000044
574,3.0,18,0.050000000000000044
575,3.0,18,0.050000000000000044
576,3.0,22,0.050000000000000044
577,3.0,18,0.050000000000000044
578,3.0,20,0.050000000000000044
579,3.0,18,0.050000000000000044
580,1.0,18,0.050000000000000044
581,3.0,22,0.050000000000000044
582,3.0,22,0.050000000000000044
583,3.0,20,0.050000000000000044
584,3.0,20,0.050000000000000044
585,3.0,22,0.050000000000000044
586,3.0,18,0.050000000000000044
587,3.0,20,0.050000000000000044
588,3.0,18,0.050000000000000044
589,3.0,18,0.050000000000000044
590,3.0,20,0.050000000000000044
591,3.0,18,0.050000000000000044
592,3.0,21,0.050000000000000044
593,3.0,20,0.050000000000000044
594,3.0,20,0.050000000000000044
595,3.0,24,0.050000000000000044
596,3.0,19,0.050000000000000044
597,3.0,18,0.050000000000000044
598,3.0,18,0.050000000000000044
599,3.0,18,0.050000000000000044
600,3.0,18,0.050000000000000044
601,3.0,20,0.050000000000000044
602,3.0,20,0.050000000000000044
603,3.0,18,0.050000000000000044
604,3.0,18,0.050000000000000044
605,1.0,20,0.050000000000000044
606,1.0,52,0.050000000000000044
607,3.0,48,0.050000000000000044
608,3.0,46,0.050000000000000044
609,3.0,18,0.050000000000000044
610,3.0,20,0.050000000000000044
611,3.0,20,0.050000000000000044
612,3.0,19,0.050000000000000044
613,1.0,22,0.050000000000000044
614,3.0,32,0.050000000000000044
615,1.0,17,0.050000000000000044
616,1.0,37,0.050000000000000044
617,2.0,200,0.050000000000000044
618,1.0,31,0.050000000000000044
619,1.0,26,0.050000000000000044
620,2.0,200,0.050000000000000044
621,2.0,200,0.050000000000000044
622,1.0,200,0.050000000000000044
623,1.0,145,0.050000000000000044
624,3.0,128,0.050000000000000044
625,3.0,40,0.050000000000000044
626,3.0,75,0.050000000000000044
627,1.0,148,0.050000000000000044
628,1.0,98,0.050000000000000044
629,3.0,148,0.050000000000000044
630,2.0,200,0.050000000000000044
631,1.0,33,0.050000000000000044
632,1.0,93,0.050000000000000044
633,2.0,132,0.050000000000000044
634,1.0,86,0.050000000000000044
635,2.0,200,0.050000000000000044
636,2.0,200,0.050000000000000044
637,2.0,200,0.050000000000000044
638,1.0,96,0.050000000000000044
639,2.0,200,0.050000000000000044
640,1.0,43,0.050000000000000044
641,1.0,28,0.050000000000000044
642,3.0,39,0.050000000000000044
643,3.0,65,0.050000000000000044
644,1.0,53,0.050000000000000044
645,2.0,200,0.050000000000000044
646,2.0,200,0.050000000000000044
647,2.0,200,0.050000000000000044
648,1.0,187,0.050000000000000044
649,2.0,200,0.050000000000000044
650,2.0,200,0.050000000000000044
651,3.0,193,0.050000000000000044
652,2.0,200,0.050000000000000044
653,1.0,72,0.050000000000000044
654,3.0,73,0.050000000000000044
655,1.0,198,0.050000000000000044
656,2.0,200,0.050000000000000044
657,2.0,200,0.050000000000000044
658,2.0,200,0.050000000000000044
659,2.0,200,0.050000000000000044
660,2.0,200,0.050000000000000044
661,3.0,112,0.050000000000000044
662,1.0,22,0.050000000000000044
663,3.0,162,0.050000000000000044
664,3.0,21,0.050000000000000044
665,3.0,33,0.050000000000000044
666,3.0,22,0.050000000000000044
667,3.0,28,0.050000000000000044
668,3.0,24,0.050000000000000044
669,3.0,21,0.050000000000000044
670,3.0,21,0.050000000000000044
671,3.0,18,0.050000000000000044
672,3.0,21,0.050000000000000044
673,3.0,20,0.050000000000000044
674,3.0,20,0.050000000000000044
675,3.0,21,0.050000000000000044
676,1.0,21,0.050000000000000044
677,1.0,16,0.050000000000000044
678,3.0,18,0.050000000000000044
679,1.0,22,0.050000000000000044
680,3.0,99,0.050000000000000044
681,3.0,28,0.050000000000000044
682,1.0,147,0.050000000000000044
683,2.0,200,0.050000000000000044
684,1.0,185,0.050000000000000044
685,3.0,98,0.050000000000000044
686,3.0,51,0.050000000000000044
687,3.0,33,0.050000000000000044
688,3.0,21,0.050000000000000044
689,3.0,27,0.050000000000000044
690,3.0,26,0.050000000000000044
691,3.0,21,0.050000000000000044
692,3.0,25,0.050000000000000044
693,1.0,22,0.050000000000000044
694,1.0,27,0.050000000000000044
695,1.0,61,0.050000000000000044
696,3.0,26,0.050000000000000044
697,3.0,23,0.050000000000000044
698,3.0,22,0.050000000000000044
699,3.0,20,0.050000000000000044
700,3.0,19,0.050000000000000044
701,3.0,22,0.050000000000000044
702,3.0,18,0.050000000000000044
703,1.0,24,0.050000000000000044
704,3.0,35,0.050000000000000044
705,3.0,163,0.050000000000000044
706,2.0,200,0.050000000000000044
707,3.0,104,0.050000000000000044
708,3.0,19,0.050000000000000044
709,3.0,20,0.050000000000000044
710,3.0,43,0.050000000000000044
711,3.0,86,0.050000000000000044
712,3.0,68,0.050000000000000044
713,3.0,62,0.050000000000000044
714,3.0,88,0.050000000000000044
715,3.0,106,0.050000000000000044
716,3.0,35,0.050000000000000044
717,3.0,28,0.050000000000000044
718,3.0,29,0.050000000000000044
719,3.0,37,0.050000000000000044
720,1.0,86,0.050000000000000044
721,1.0,26,0.050000000000000044
722,3.0,31,0.050000000000000044
723,3.0,26,0.050000000000000044
724,3.0,50,0.050000000000000044
725,3.0,27,0.050000000000000044
726,3.0,20,0.050000000000000044
727,3.0,22,0.050000000000000044
728,3.0,30,0.050000000000000044
729,3.0,25,0.050000000000000044
730,1.0,16,0.050000000000000044
731,3.0,32,0.050000000000000044
732,3.0,24,0.050000000000000044
733,3.0,23,0.050000000000000044
734,3.0,29,0.050000000000000044
735,3.0,24,0.050000000000000044
736,3.0,33,0.050000000000000044
737,3.0,22,0.050000000000000044
738,3.0,28,0.050000000000000044
739,3.0,25,0.050000000000000044
740,3.0,26,0.050000000000000044
741,3.0,22,0.050000000000000044
742,3.0,20,0.050000000000000044
743,3.0,22,0.050000000000000044
744,3.0,20,0.050000000000000044
745,3.0,22,0.050000000000000044
746,3.0,19,0.050000000000000044
747,3.0,24,0.050000000000000044
748,3.0,18,0.050000000000000044
749,3.0,20,0.050000000000000044
750,3.0,22,0.050000000000000044
751,3.0,22,0.050000000000000044
752,3.0,22,0.050000000000000044
753,1.0,19,0.050000000000000044
754,3.0,19,0.050000000000000044
755,3.0,22,0.050000000000000044
756,3.0,18,0.050000000000000044
757,3.0,20,0.050000000000000044
758,3.0,22,0.050000000000000044
759,3.0,18,0.050000000000000044
760,3.0,21,0.050000000000000044
761,3.0,20,0.050000000000000044
762,1.0,19,0.050000000000000044
763,3.0,21,0.050000000000000044
764,1.0,18,0.050000000000000044
765,3.0,21,0.050000000000000044
766,3.0,18,0.050000000000000044
767,3.0,22,0.050000000000000044
768,3.0,19,0.050000000000000044
769,3.0,19,0.050000000000000044
770,3.0,32,0.050000000000000044
771,3.0,34,0.050000000000000044
772,3.0,22,0.050000000000000044
773,3.0,19,0.050000000000000044
774,3.0,21,0.050000000000000044
775,3.0,18,0.050000000000000044
776,3.0,20,0.050000000000000044
777,3.0,18,0.050000000000000044
778,3.0,20,0.050000000000000044
779,3.0,22,0.050000000000000044
780,3.0,20,0.050000000000000044
781,3.0,20,0.050000000000000044
782,3.0,20,0.050000000000000044
783,3.0,18,0.050000000000000044
784,1.0,17,0.050000000000000044
785,1.0,13,0.050000000000000044
786,3.0,23,0.050000000000000044
787,3.0,20,0.050000000000000044
788,3.0,18,0.050000000000000044
789,3.0,18,0.050000000000000044
790,3.0,18,0.050000000000000044
791,3.0,18,0.050000000000000044
792,3.0,21,0.050000000000000044
793,3.0,21,0.050000000000000044
794,3.0,20,0.050000000000000044
795,3.0,18,0.050000000000000044
796,3.0,21,0.050000000000000044
797,3.0,18,0.050000000000000044
798,3.0,18,0.050000000000000044
799,3.0,19,0.050000000000000044
